//Version: ScorePerfmMatch_v170503
// Score: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/score_hmm.txt
// Perfm: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/08331_spr.txt
// fmt3x: /Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_"Tempest"/II._Adagio/score_fmt3x.txt
39	25.617188	26.859375	D5	76	80	0	0	3690	P1-6-1	0	-
40	26.785156	27.098958	Eb5	79	80	0	0	3900	P1-6-2	0	-
41	27.007812	28.468750	F5	76	80	0	0	3930	P1-6-3	0	-
42	28.524740	29.509115	F5	86	80	0	0	4170	P1-6-4	0	-
43	28.571615	29.500000	Ab4	51	80	0	0	4170	P1-6-5	0	-
44	28.587240	29.929688	B4	44	80	0	0	4170	*	3	-
45	28.600260	30.019531	D3	40	80	0	0	4170	P1-6-9	0	-
46	30.251302	31.938802	F5	64	80	0	0	4410	P1-7-1	0	-
47	30.299479	32.089844	G4	34	80	0	0	4410	P1-7-6	0	-
48	30.315104	32.500000	Eb3	31	80	0	0	4410	P1-7-15	0	-
49	31.713542	32.319010	Eb5	70	80	0	0	4650	P1-7-2	0	-
50	31.714844	32.179688	C4	53	80	0	0	4650	P1-7-11	0	-
51	32.510417	33.299479	D5	77	80	0	0	4770	P1-7-3	0	-
52	32.541667	33.158854	Bb4	59	80	0	0	4770	P1-7-7	0	-
53	32.545573	33.079427	D4	53	80	0	0	4770	P1-7-12	0	-
54	32.595052	33.158854	F3	38	80	0	0	4770	P1-7-16	0	-
55	33.355469	33.669271	C5	76	80	0	0	4890	P1-7-4	0	-
56	33.367188	34.009115	Bb4	67	80	0	0	4890	P1-7-8	0	-
57	33.369792	33.750000	Eb4	69	80	0	0	4890	P1-7-13	0	-
58	33.395833	33.848958	G3	52	80	0	0	4890	P1-7-17	0	-
59	34.264323	34.688802	C5	81	80	0	0	5010	P1-7-5	0	-
60	34.272135	35.000000	Bb4	78	80	0	0	5010	P1-7-9	0	-
61	34.273438	34.279948	E4	72	80	0	0	5010	P1-7-14	0	-
62	35.355469	35.669271	C5	78	80	0	0	5130	P1-8-11	1	-
63	35.367188	37.229167	Bb4	77	80	0	0	5130	P1-8-9	0	-
64	35.385417	39.529948	F3	49	80	0	0	5130	P1-8-23	0	-
65	35.683594	35.829427	D5	81	80	0	0	5160	P1-8-13	0	-
66	35.828125	35.938802	C5	79	80	0	0	5175	P1-8-14	0	-
67	35.934896	36.069010	D5	83	80	0	0	5190	P1-8-15	0	-
68	36.046875	36.109375	C5	78	80	0	0	5205	P1-8-16	0	-
69	36.179688	36.188802	C5	74	80	0	0	5220	P1-8-1	0	-
70	36.296875	36.509115	C5	72	80	0	0	5235	P1-8-18	0	-
71	36.502604	37.089844	D5	74	80	0	0	5250	P1-8-4	0	-
72	37.029948	37.489583	C5	75	80	0	0	5310	P1-8-5	0	-
73	37.884115	39.049479	C5	59	80	0	0	5370	P1-8-6	0	-
74	37.885417	39.509115	A4	49	80	0	0	5370	P1-8-10	0	-
75	37.893229	39.489583	F4	45	80	0	0	5370	P1-8-20	0	-
76	41.395833	41.924479	F3	42	80	0	0	5670	P1-8-26	0	-
77	41.911458	42.489583	G3	49	80	0	0	5730	P1-8-28	0	-
78	41.924479	42.460938	Eb3	41	80	0	0	5730	P1-8-27	0	-
79	42.391927	43.098958	A3	54	80	0	0	5790	P1-8-30	0	-
80	42.425781	42.609375	C3	39	80	0	0	5790	P1-8-29	0	-
81	43.065104	47.500000	Bb3	55	80	0	0	5850	P1-9-1	0	-
82	43.075521	43.309896	D3	38	80	0	0	5850	P1-9-3	0	-
83	43.105469	47.438802	Bb1	32	80	0	0	5850	P1-9-10	0	-
84	43.105469	45.169271	Bb2	37	80	0	0	5850	P1-9-2	0	-
85	44.791667	45.079427	C3	44	80	0	0	6060	P1-9-4	0	-
86	44.792969	46.089844	Eb3	46	80	0	0	6060	P1-9-5	0	-
87	45.028646	45.239583	D3	37	80	0	0	6090	P1-9-6	0	-
88	45.029948	45.959635	F3	36	80	0	0	6090	P1-9-7	0	-
89	46.716146	47.500000	F3	38	80	0	0	6330	P1-9-9	0	-
90	46.731771	47.500000	D3	40	80	0	0	6330	P1-9-8	0	-
91	48.485677	49.049479	D5	46	80	0	0	6570	P1-10-1	0	-
92	48.503906	50.889323	D3	34	80	0	0	6570	P1-10-12	0	-
93	48.505208	50.979167	Bb2	34	80	0	0	6570	P1-10-11	0	-
94	48.510417	50.869792	F3	30	80	0	0	6570	P1-10-13	0	-
95	49.028646	49.149740	Eb5	51	80	0	0	6660	P1-10-8	0	-
96	49.125000	49.179688	D5	55	80	0	0	6670	P1-10-9	0	-
97	49.204427	49.269531	C5	51	80	0	0	6680	P1-10-10	0	-
98	49.296875	49.865885	D5	58	80	0	0	6690	P1-10-2	0	-
99	49.860677	50.069010	Eb5	53	80	0	0	6780	P1-10-3	0	-
100	50.037760	50.819010	F5	51	80	0	0	6810	P1-10-4	0	-
101	51.635417	53.718750	Bb3	53	80	0	0	7050	P1-10-7	0	-
102	51.645833	53.628906	F3	44	80	0	0	7050	P1-10-6	0	-
103	51.649740	53.089844	Bb1	40	80	0	0	7050	P1-10-14	0	-
104	51.649740	52.769531	Bb2	44	80	0	0	7050	P1-10-15	0	-
105	51.652344	53.149740	D3	42	80	0	0	7050	P1-10-5	0	-
106	53.343750	57.408854	A3	65	80	0	0	7290	P1-11-1	0	-
107	53.355469	55.218750	Eb3	55	80	0	0	7290	P1-11-3	0	-
108	53.363281	54.549479	F2	50	80	0	0	7290	P1-11-11	0	-
109	53.375000	56.869792	C3	47	80	0	0	7290	P1-11-2	0	-
110	54.912760	55.279948	D3	49	80	0	0	7500	P1-11-4	0	-
111	54.915365	55.309896	F3	46	80	0	0	7500	P1-11-5	0	-
112	55.217448	56.709635	Gb3	56	80	0	0	7530	P1-11-7	0	-
113	55.223958	56.429688	Eb3	55	80	0	0	7530	P1-11-6	0	-
114	56.714844	58.000000	Gb3	54	80	0	0	7770	P1-11-9	0	-
115	56.717448	57.598958	Eb3	53	80	0	0	7770	P1-11-8	0	-
116	58.384115	60.769531	Eb3	52	80	0	0	8010	P1-12-11	0	-
117	58.393229	58.669271	C4	46	80	0	0	8010	P1-12-1	1	-
118	58.924479	59.199219	D6	58	80	0	0	8100	P1-12-7	0	-
119	58.988281	59.179688	C6	56	80	0	0	8110	P1-12-8	0	-
120	59.092448	59.098958	B5	60	80	0	0	8120	P1-12-9	0	-
121	59.184896	59.938802	C6	62	80	0	0	8130	P1-12-2	0	-
122	59.845052	60.339844	D6	67	80	0	0	8220	P1-12-3	0	-
123	60.071615	61.239583	Eb6	76	80	0	0	8250	P1-12-4	0	-
124	62.085938	63.378906	C4	66	80	0	0	8490	P1-12-15	0	-
125	62.085938	65.908854	Gb4	77	80	0	0	8490	P1-12-6	0	-
126	62.097656	64.069010	Eb4	69	80	0	0	8490	P1-12-5	0	-
127	62.097656	64.049479	Bb3	65	80	0	0	8490	P1-12-14	0	-
128	64.055990	64.069010	A2	40	80	0	0	8730	*	3	-
129	64.065104	64.259115	A3	38	80	0	0	8730	P1-13-6	0	-
130	64.074219	64.759115	C4	39	80	0	0	8730	P1-13-7	0	-
131	64.075521	65.579427	Eb4	45	80	0	0	8730	P1-13-2	0	-
132	65.553385	65.878906	D4	50	80	0	0	8940	P1-13-9	0	-
133	65.558594	65.848958	B3	46	80	0	0	8940	P1-13-8	0	-
134	65.813802	66.789062	C4	42	80	0	0	8970	P1-13-10	0	-
135	65.815104	66.769531	Eb4	42	80	0	0	8970	P1-13-11	0	-
136	67.330729	68.209635	Eb4	48	80	0	0	9210	P1-13-13	0	-
137	67.338542	68.218750	C4	41	80	0	0	9210	P1-13-12	0	-
138	68.954427	71.338542	Eb4	41	80	0	0	9450	P1-14-10	0	-
139	68.963542	71.419271	F3	34	80	0	0	9450	P1-14-15	0	-
140	68.963542	69.449219	C6	53	80	0	0	9450	P1-14-1	0	-
141	68.964844	71.299479	C4	34	80	0	0	9450	P1-14-12	0	-
142	69.451823	69.718750	D6	55	80	0	0	9540	P1-14-7	0	-
143	69.535156	69.718750	C6	47	80	0	0	9550	P1-14-8	0	-
144	69.619792	69.725260	B5	58	80	0	0	9560	P1-14-9	0	-
145	69.743490	70.569010	C6	61	80	0	0	9570	P1-14-2	0	-
146	70.432292	70.809896	D6	60	80	0	0	9660	P1-14-3	0	-
147	70.686198	71.529948	Eb6	65	80	0	0	9690	P1-14-4	0	-
148	70.703125	71.419271	A3	37	80	0	0	9690	P1-14-13	0	-
149	72.428385	74.079427	Eb5	68	80	0	0	9930	P1-14-6	0	-
150	72.467448	73.319010	A4	42	80	0	0	9930	P1-14-5	0	-
151	72.471354	73.519531	Eb4	41	80	0	0	9930	P1-14-11	0	-
152	72.471354	73.408854	C4	37	80	0	0	9930	P1-14-14	0	-
153	72.472656	73.649740	F#3	34	80	0	0	9930	P1-14-16	0	-
154	74.106771	75.769531	D5	59	80	0	0	10170	P1-15-2	0	-
155	74.138021	75.109375	D4	34	80	0	0	10170	P1-15-12	0	-
156	74.152344	75.359375	Bb4	39	80	0	0	10170	P1-15-1	0	-
157	74.153646	75.218750	Bb3	35	80	0	0	10170	P1-15-11	0	-
158	74.157552	75.259115	G3	34	80	0	0	10170	P1-15-10	0	-
159	76.204427	80.049479	G5	88	80	0	0	10410	P1-15-4	0	-
160	77.929688	78.279948	Db5	79	80	0	0	10650	P1-15-8	0	-
161	77.933594	78.269531	Db4	71	80	0	0	10650	P1-15-17	0	-
162	77.934896	78.289062	G4	65	80	0	0	10650	P1-15-6	0	-
163	77.938802	78.299479	Bb3	65	80	0	0	10650	P1-15-16	0	-
164	77.942708	77.949219	E4	67	80	0	0	10650	*	3	-
165	79.894531	81.658854	F5	54	80	0	0	10890	P1-16-1	0	-
166	81.423177	81.686198	D4	29	80	0	0	11130	P1-16-15	0	-
167	81.427083	81.739583	D5	38	80	0	0	11130	P1-16-6	0	-
168	81.432292	81.759115	Bb4	33	80	0	0	11130	P1-16-5	0	-
169	81.434896	81.708333	F4	28	80	0	0	11130	P1-16-4	0	-
170	81.438802	81.709635	Bb2	31	80	0	0	11130	P1-16-13	1	-
171	81.438802	81.712240	Bb3	30	80	0	0	11130	P1-16-14	0	-
172	83.132812	83.389323	F2	30	80	0	0	11370	P1-16-17	0	-
173	83.134115	83.399740	F3	26	80	0	0	11370	P1-16-18	0	-
174	83.141927	83.639323	Eb4	32	80	0	0	11370	P1-16-9	0	-
175	83.144531	83.489583	A4	31	80	0	0	11370	P1-16-10	0	-
176	83.144531	83.459635	C4	29	80	0	0	11370	P1-16-8	0	-
177	84.923177	85.389323	Bb4	36	80	0	0	11610	P1-17-3	0	-
178	84.923177	85.509115	D4	29	80	0	0	11610	P1-17-2	0	-
179	84.925781	85.429688	F4	26	80	0	0	11610	*	3	-
180	84.930990	85.329427	Bb3	30	80	0	0	11610	P1-17-1	0	-
181	84.934896	85.519531	G#4	30	80	0	0	11610	*	3	-
182	84.944010	85.319010	Bb2	27	80	0	0	11610	P1-17-8	0	-
183	84.954427	85.309896	Bb1	18	80	0	0	11610	P1-17-7	0	-
184	86.381510	86.434896	Bb2	44	80	0	0	11790	P1-17-10	0	-
185	86.494792	86.630208	Bb1	33	80	0	0	11810	P1-17-11	0	-
186	86.574219	86.635417	Bb2	44	80	0	0	11830	P1-17-12	0	-
187	86.667969	86.769531	Bb1	46	80	0	0	11850	P1-17-13	0	-
188	87.946615	88.009115	Bb2	44	80	0	0	12030	P1-17-15	0	-
189	88.046875	88.239583	Bb1	37	80	0	0	12050	P1-17-16	0	-
190	88.135417	88.201823	Bb2	53	80	0	0	12070	P1-17-17	0	-
191	88.253906	88.299479	Bb1	36	80	0	0	12090	P1-17-18	0	-
192	89.494792	89.557292	Bb2	42	80	0	0	12270	P1-17-20	0	-
193	89.611979	89.839844	Bb1	38	80	0	0	12290	P1-17-21	0	-
194	89.721354	89.908854	Bb2	43	80	0	0	12310	P1-17-22	0	-
195	89.816406	91.415365	Eb4	53	80	0	0	12330	P1-18-3	0	-
196	89.845052	90.259115	Bb1	37	80	0	0	12330	P1-18-10	0	-
197	89.851562	91.339844	Bb3	46	80	0	0	12330	P1-18-2	0	-
198	89.852865	91.420573	G3	42	80	0	0	12330	P1-18-1	0	-
199	91.325521	93.149740	D4	50	80	0	0	12330	*	3	-
200	91.345052	93.128906	Bb1	41	80	0	0	12330	*	3	-
201	91.350260	92.429688	Bb3	41	80	0	0	12570	P1-18-5	0	-
202	91.354167	91.688802	Bb2	41	80	0	0	12570	*	3	-
203	91.354167	92.250000	F3	42	80	0	0	12570	P1-18-4	0	-
204	92.777344	94.259115	C#4	51	80	0	0	12810	*	3	-
205	92.786458	94.279948	E3	40	80	0	0	12810	P1-18-7	0	-
206	92.792969	94.269531	Bb3	43	80	0	0	12810	P1-18-9	1	-
207	94.273438	95.949219	C#4	56	80	0	0	13050	*	3	-
208	94.282552	95.769531	Bb3	47	80	0	0	13050	P1-19-3	1	-
209	94.287760	95.979167	E3	39	80	0	0	13050	P1-19-1	0	-
210	95.537760	95.679688	Bb2	37	80	0	0	13230	P1-19-11	0	-
211	95.638021	95.869792	Bb1	36	80	0	0	13250	P1-19-12	0	-
212	95.744792	95.869792	Bb2	41	80	0	0	13270	P1-19-13	0	-
213	95.838542	98.188802	D4	46	80	0	0	13290	P1-19-6	0	-
214	95.875000	96.459635	Bb1	34	80	0	0	13290	P1-19-14	0	-
215	95.882812	96.468750	Bb2	35	80	0	0	-1	*	3	-
216	97.011719	97.089844	Bb2	48	80	0	0	13470	P1-19-16	0	-
217	97.122396	97.309896	Bb1	35	80	0	0	13490	P1-19-17	0	-
218	97.210938	97.294271	Bb2	49	80	0	0	13510	P1-19-18	0	-
219	97.322917	97.468750	Bb1	45	80	0	0	13530	P1-19-19	0	-
220	98.520833	98.583333	Bb2	50	80	0	0	13710	P1-19-21	0	-
221	98.634115	99.009115	Bb1	41	80	0	0	13730	P1-19-22	0	-
222	98.733073	98.908854	Bb2	54	80	0	0	13750	P1-19-23	0	-
223	98.885417	100.459635	C4	63	80	0	0	13770	P1-20-10	0	-
224	98.894531	100.500000	G3	49	80	0	0	13770	P1-20-2	0	-
225	98.907552	100.779948	Eb3	50	80	0	0	13770	P1-20-1	0	-
226	100.414062	100.519531	D4	60	80	0	0	13920	P1-20-12	0	-
227	100.515625	100.580729	C4	62	80	0	0	13950	P1-20-13	0	-
228	100.613281	100.759115	B3	66	80	0	0	13980	P1-20-14	1	-
229	100.739583	101.468750	C4	67	80	0	0	14010	P1-20-6	0	-
230	101.294271	101.769531	Eb4	59	80	0	0	14130	P1-20-7	0	-
231	101.984375	103.479167	C4	52	80	0	0	14250	P1-20-8	0	-
232	101.984375	104.348958	Eb4	50	80	0	0	14250	*	3	-
233	102.000000	103.729167	Gb3	44	80	0	0	14250	P1-20-4	0	-
234	102.014323	102.429688	Eb2	38	80	0	0	14250	*	3	-
235	102.023438	103.389323	Eb3	42	80	0	0	14250	P1-20-3	0	-
236	103.020833	105.239583	A3	63	80	0	0	14370	P1-20-9	0	-
237	103.734375	105.899740	Eb3	50	80	0	0	14490	P1-21-1	0	-
238	103.735677	105.259115	C4	57	80	0	0	14490	P1-21-4	0	-
239	103.742188	106.039062	Gb3	46	80	0	0	14490	P1-21-2	0	-
240	105.108073	105.250000	Bb2	42	80	0	0	14670	P1-21-12	0	-
241	105.214844	105.329427	Bb1	34	80	0	0	14690	P1-21-13	0	-
242	105.333333	105.438802	Bb2	49	80	0	0	14710	P1-21-14	0	-
243	105.338542	105.419271	Bb1	40	80	0	0	14710	*	3	-
244	105.450521	105.789062	Bb2	50	80	0	0	14710	*	3	-
245	105.451823	107.500000	Bb3	55	80	0	0	14730	P1-21-7	0	-
246	105.462240	106.069010	Bb1	42	80	0	0	14730	P1-21-15	0	-
247	105.464844	107.329427	D3	43	80	0	0	14730	P1-21-5	0	-
248	105.464844	105.479167	F3	41	80	0	0	14730	P1-21-6	0	-
249	106.765625	106.854167	Bb2	47	80	0	0	14910	P1-21-17	0	-
250	106.881510	107.098958	Bb1	38	80	0	0	14930	P1-21-18	0	-
251	106.996094	107.098958	Bb2	43	80	0	0	14950	P1-21-19	0	-
252	107.113281	107.468750	Bb2	36	80	0	0	14950	*	3	-
253	107.113281	107.598958	Bb1	36	80	0	0	14970	P1-21-20	0	-
254	108.454427	108.526042	Bb2	39	80	0	0	15150	P1-21-22	0	-
255	108.585938	108.628906	Bb1	27	80	0	0	15170	P1-21-23	0	-
256	108.683594	109.259115	Bb2	44	80	0	0	15190	P1-21-24	0	-
257	108.829427	109.658854	Bb4	60	80	0	0	15210	P1-22-2	0	-
258	108.842448	108.848958	Bb3	38	80	0	0	15210	P1-22-9	1	-
259	108.864583	109.628906	D4	41	80	0	0	15210	P1-22-1	0	-
260	110.423177	110.979167	G4	63	80	0	0	15450	P1-22-5	0	-
261	110.446615	111.269531	D4	48	80	0	0	15450	P1-22-4	0	-
262	110.450521	111.128906	Bb3	49	80	0	0	15450	P1-22-3	0	-
263	112.054688	112.649740	D4	54	80	0	0	15690	P1-22-7	0	-
264	112.055990	115.889323	F4	64	80	0	0	15690	P1-22-8	0	-
265	112.075521	112.559896	A3	53	80	0	0	15690	P1-22-6	0	-
266	113.894531	115.718750	E4	45	80	0	0	15930	P1-23-3	0	-
267	113.928385	115.919271	C4	31	80	0	0	15930	P1-23-2	0	-
268	113.934896	115.729167	G3	27	80	0	0	15930	P1-23-1	0	-
269	115.173177	115.339844	C3	34	80	0	0	16110	P1-23-15	0	-
270	115.282552	115.359375	C2	30	80	0	0	16130	P1-23-16	0	-
271	115.372396	115.438802	C2	35	80	0	0	16130	*	3	-
272	115.373698	115.549479	C3	37	80	0	0	16150	P1-23-17	0	-
273	115.515625	115.709635	C2	28	80	0	0	16170	P1-23-18	0	-
274	116.201823	116.579427	E4	50	80	0	0	16290	P1-23-6	0	-
275	116.213542	116.739583	C4	45	80	0	0	16290	P1-23-5	0	-
276	116.234375	116.239583	C2	31	80	0	0	16290	*	3	-
277	116.244792	116.619792	G3	32	80	0	0	16290	P1-23-4	0	-
278	116.665365	116.789062	C6	44	80	0	0	16350	P1-23-20	0	-
279	116.798177	116.809896	C5	24	80	0	0	16370	P1-23-21	0	-
280	116.847656	116.968750	C6	50	80	0	0	16390	P1-23-22	0	-
281	116.932292	116.938802	C5	55	80	0	0	16410	P1-23-23	0	-
282	116.942708	117.899740	F4	51	80	0	0	16410	P1-23-9	0	-
283	116.957031	117.500000	C4	44	80	0	0	16410	P1-23-8	0	-
284	116.970052	117.419271	A3	39	80	0	0	16410	P1-23-7	0	-
285	117.665365	118.009115	G4	59	80	0	0	16530	P1-23-12	0	-
286	117.734375	118.299479	Bb3	47	80	0	0	16530	P1-23-10	0	-
287	117.734375	118.369792	C4	47	80	0	0	16530	P1-23-11	0	-
288	118.563802	118.878906	G4	58	80	0	0	16650	P1-24-3	0	-
289	118.574219	119.709635	Bb3	48	80	0	0	16650	P1-24-1	0	-
290	118.575521	119.598958	C4	42	80	0	0	16650	P1-24-2	0	-
291	119.893229	120.199219	E4	58	80	0	0	16830	P1-24-6	0	-
292	119.915365	120.049479	C2	40	80	0	0	-1	*	3	-
293	119.928385	120.013021	C3	41	80	0	0	16830	P1-24-21	0	-
294	119.934896	120.259115	C4	36	80	0	0	16830	P1-24-5	0	-
295	119.936198	120.239583	G#3	39	80	0	0	16830	P1-24-4	0	-
296	120.058594	120.549479	C2	35	80	0	0	16850	P1-24-22	0	-
297	120.184896	120.299479	C3	44	80	0	0	16870	P1-24-23	0	-
298	120.286458	120.859375	F4	62	80	0	0	16890	P1-24-9	0	-
299	120.298177	120.718750	C4	51	80	0	0	16890	P1-24-8	0	-
300	120.304688	120.750000	A3	53	80	0	0	16890	P1-24-7	0	-
301	121.084635	121.718750	F4	72	80	0	0	17010	P1-24-12	0	-
302	121.093750	121.649740	C4	59	80	0	0	17010	P1-24-11	0	-
303	121.109375	121.688802	A3	51	80	0	0	17010	P1-24-10	0	-
304	121.533854	121.669271	C6	57	80	0	0	17070	P1-24-26	0	-
305	121.640625	121.979167	C5	64	80	0	0	17090	P1-24-27	0	-
306	121.736979	121.859375	C6	59	80	0	0	17110	P1-24-28	0	-
307	121.833333	122.500000	G4	72	80	0	0	17130	P1-24-15	0	-
308	121.865885	122.419271	C4	55	80	0	0	17130	P1-24-13	0	-
309	121.872396	122.188802	E4	57	80	0	0	17130	P1-24-14	0	-
310	122.583333	123.183594	A4	79	80	0	0	17250	P1-24-18	0	-
311	122.621094	122.929688	C4	52	80	0	0	17250	P1-24-16	0	-
312	122.622396	123.209635	F4	55	80	0	0	17250	P1-24-17	0	-
313	123.369792	124.709635	A4	80	80	0	0	17370	P1-25-2	0	-
314	123.398438	123.908854	F4	58	80	0	0	17370	P1-25-1	1	-
315	123.401042	124.039062	C4	54	80	0	0	17370	P1-25-16	0	-
316	124.613281	125.389323	F#4	64	80	0	0	17550	P1-25-4	0	-
317	124.623698	124.989583	D#4	55	80	0	0	17550	P1-25-3	0	-
318	124.628906	124.718750	C3	52	80	0	0	17550	P1-25-20	0	-
319	124.628906	124.639323	C2	53	80	0	0	-1	*	3	-
320	124.763021	124.859375	C2	45	80	0	0	17570	P1-25-21	0	-
321	124.873698	125.179688	C2	53	80	0	0	-1	*	3	-
322	124.873698	125.039062	C3	54	80	0	0	17590	P1-25-22	0	-
323	124.976562	125.399740	G4	65	80	0	0	17610	P1-25-6	0	-
324	124.990885	125.359375	E4	59	80	0	0	17610	P1-25-5	0	-
325	125.723958	126.348958	G4	76	80	0	0	17730	P1-25-9	0	-
326	125.744792	126.359375	E4	61	80	0	0	17730	P1-25-8	0	-
327	125.747396	126.389323	C4	58	80	0	0	17730	P1-25-7	0	-
328	126.266927	126.345052	C6	66	80	0	0	17790	P1-25-25	0	-
329	126.376302	126.509115	C5	63	80	0	0	17810	P1-25-26	0	-
330	126.473958	126.819010	C6	73	80	0	0	17830	P1-25-27	0	-
331	126.555990	127.229167	A4	77	80	0	0	17850	P1-25-12	0	-
332	126.593750	126.779948	F4	61	80	0	0	17850	P1-25-11	0	-
333	126.602865	126.938802	C4	62	80	0	0	17850	P1-25-10	0	-
334	126.622396	127.098958	C5	72	80	0	0	17850	P1-25-28	0	-
335	127.501302	128.259115	Bb4	80	80	0	0	17970	P1-25-15	0	-
336	127.524740	128.149740	G4	56	80	0	0	17970	P1-25-14	0	-
337	127.524740	128.098958	C4	56	80	0	0	17970	P1-25-13	0	-
338	128.523438	129.789062	Bb4	80	80	0	0	18090	P1-26-2	0	-
339	128.544271	129.179688	G4	55	80	0	0	18090	P1-26-1	0	-
340	128.552083	129.309896	C4	47	80	0	0	18090	P1-26-18	0	-
341	129.983073	130.339844	G#4	74	80	0	0	18270	P1-26-4	0	-
342	130.014323	130.269531	E4	60	80	0	0	18270	P1-26-3	0	-
343	130.042969	130.117188	C3	48	80	0	0	18270	P1-26-22	0	-
344	130.265625	130.348958	C3	50	80	0	0	18310	P1-26-24	0	-
345	130.401042	130.539062	A4	80	80	0	0	18330	P1-26-6	0	-
346	130.423177	130.750000	C2	56	80	0	0	18330	P1-26-25	0	-
347	130.423177	131.009115	F4	61	80	0	0	18330	P1-26-5	0	-
348	131.263021	131.908854	A4	76	80	0	0	18450	P1-26-9	0	-
349	131.281250	131.539062	C4	62	80	0	0	18450	P1-26-7	0	-
350	131.282552	131.598958	F4	59	80	0	0	18450	P1-26-8	0	-
351	131.785156	131.869792	C6	72	80	0	0	18510	P1-26-27	0	-
352	131.893229	132.039062	C5	71	80	0	0	18530	P1-26-28	0	-
